chapter,verse,text,prep
55,69,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,nikmat tuhan mana dusta
55,73,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,nikmat tuhan mana dusta
55,75,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,nikmat tuhan mana dusta
55,77,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,nikmat tuhan mana dusta
55,78,Maha Agung nama Tuhanmu Yang Mempunyai Kebesaran dan Karunia.,maha agung nama tuhan besar karunia
56,81,Maka apakah kamu menganggap remeh saja Al-Quran ini?,anggap remeh alquran
56,82,kamu mengganti rezeki (yang Allah berikan) dengan mendustakan Allah.,ganti rezeki allah dusta allah
56,83,"Maka mengapa ketika nyawa sampai di kerongkongan,",nyawa kerongkongan
56,84,"padahal kamu ketika itu melihat,",
56,85,"dan Kami lebih dekat kepadanya dari pada kamu. Tetapi kamu tidak melihat,",
56,86,maka mengapa jika kamu tidak dikuasai (oleh Allah)?,asai allah
56,87,Kamu tidak mengembalikan nyawa itu (kepada tempatnya) jika kamu adalah orang-orang yang benar?,kembali nyawa tempat orangorang
56,88,"adapun jika dia (orang yang mati) termasuk orang-orang yang didekatkan (kepada Allah),",orang mati orangorang dekat allah
56,92,"Dan adapun jika dia termasuk golongan yang mendustakan lagi sesat,",golong dusta sesat
56,94,dan dibakar di dalam jahannam.,bakar jahannam
56,95,Sesungguhnya (yang disebutkan ini) adalah suatu keyakinan yang benar.,sungguh yakin
57,6,Dialah yang memasukkan malam ke dalam siang dan memasukkan siang ke dalam malam. Dan Dia Maha Mengetahui segala isi hati.,masuk malam siang masuk siang malam maha isi hati
57,8,Dan mengapa kamu tidak beriman kepada Allah padahal Rasul menyeru kamu supaya kamu beriman kepada Tuhanmu. Dan sesungguhnya Dia telah mengambil perjanjianmu jika kamu adalah orang-orang yang beriman.,iman allah rasul seru iman tuhan sungguh ambil janji orangorang iman
57,14,"Orang-orang munafik itu memanggil mereka (orang-orang mukmin) seraya berkata: \""Bukankah kami dahulu bersama-sama dengan kamu?\"" Mereka menjawab: \""Benar, tetapi kamu mencelakakan dirimu sendiri dan menunggu (kehancuran kami) dan kamu ragu-ragu serta ditipu oleh angan-angan kosong sehingga datanglah ketetapan Allah;dan kamu telah ditipu terhadap Allah oleh (syaitan) yang amat penipu.",orangorang munafik panggil orangorang mukmin seraya bersamasama celaka diri tunggu hancur raguragu tipu anganangan kosong datang tetap allahdan tipu allah syaitan tipu
57,29,"(Kami terangkan yang demikian itu) supaya ahli Kitab mengetahui bahwa mereka tiada mendapat sedikitpun akan karunia Allah (jika mereka tidak beriman kepada Muhammad), dan bahwasanya karunia itu adalah di tangan Allah. Dia berikan karunia itu kepada siapa yang dikehendaki-Nya. Dan Allah mempunyai karunia yang besar.",terang ahli kitab tiada sedikit karunia allah iman muhammad karunia tangan allah karunia hendak allah karunia
58,5,"Sesungguhnya orang-orang yang yang menentang Allah dan Rasul-Nya, pasti mendapat kehinaan sebagaimana orang-orang yang sebelum mereka telah mendapat kehinaan. Sesungguhnya Kami telah menurunkan bukti-bukti nyata. Dan bagi orang-orang kafir ada siksa yang menghinakan.",sungguh orangorang tentang allah rasul hina orangorang hina sungguh turun buktibukti nyata orangorang kafir siksa hina
58,18,"(Ingatlah) hari (ketika) mereka semua dibangkitkan Allah lalu mereka bersumpah kepada-Nya (bahwa mereka bukan musyrikin) sebagaimana mereka bersumpah kepadamu; dan mereka menyangka bahwa mereka akan memperoleh suatu (manfaat). Ketahuilah, bahwa sesungguhnya merekalah orang-orang pendusta.",ingat hari bangkit allah sumpah musyrikin sumpah kepada sangka oleh manfaat tahu sungguh orangorang dusta
58,19,"Syaitan telah menguasai mereka lalu menjadikan mereka lupa mengingat Allah; mereka itulah golongan syaitan. Ketahuilah, bahwa sesungguhnya golongan syaitan itulah golongan yang merugi.",syaitan kuasa jadi lupa allah golong syaitan tahu sungguh golong syaitan golong rugi
58,20,"Sesungguhnya orang-orang yang menentang Allah dan Rasul-Nya, mereka termasuk orang-orang yang sangat hina.",sungguh orangorang tentang allah rasul orangorang hina
58,21,"Allah telah menetapkan: \""Aku dan rasul-rasul-Ku pasti menang\"". Sesungguhnya Allah Maha Kuat lagi Maha Perkasa.",allah tetap rasulrasulku menang sungguh allah maha kuat maha perkasa
59,8,(Juga) bagi orang fakir yang berhijrah yang diusir dari kampung halaman dan dari harta benda mereka (karena) mencari karunia dari Allah dan keridhaan-Nya dan mereka menolong Allah dan Rasul-Nya. Mereka itulah orang-orang yang benar.,orang fakir hijrah usir kampung halaman harta benda cari karunia allah keridhaannya tolong allah rasul orangorang
61,2,"Wahai orang-orang yang beriman, kenapakah kamu mengatakan sesuatu yang tidak kamu kerjakan?",orangorang iman kenapa kerja
61,3,Amat besar kebencian di sisi Allah bahwa kamu mengatakan apa-apa yang tidak kamu kerjakan.,benci sisi allah apaapa kerja
61,8,"Mereka ingin memadamkan cahaya Allah dengan mulut (tipu daya) mereka, tetapi Allah (justru) menyempurnakan cahaya-Nya, walau orang-orang kafir membencinya\"".",madam cahaya allah mulut tipu daya allah sempurna cahaya orangorang kafir benci
61,10,"Hai orang-orang yang beriman, sukakah kamu aku tunjukkan suatu perniagaan yang dapat menyelamatkanmu dari azab yang pedih?",hai orangorang iman suka tunjuk niaga selamat azab pedih
61,13,Dan (ada lagi) karunia yang lain yang kamu sukai (yaitu) pertolongan dari Allah dan kemenangan yang dekat (waktunya). Dan sampaikanlah berita gembira kepada orang-orang yang beriman.,karunia suka tolong allah menang sampai berita gembira orangorang iman
62,2,"Dialah yang mengutus kepada kaum yang buta huruf seorang Rasul di antara mereka, yang membacakan ayat-ayat-Nya kepada mereka, mensucikan mereka dan mengajarkan mereka Kitab dan Hikmah (As Sunnah). Dan sesungguhnya mereka sebelumnya benar-benar dalam kesesatan yang nyata,",utus kaum buta huruf rasul baca ayatayatnya suci ajar kitab hikmah as sunnah sungguh benarbenar sesat nyata
62,4,"Demikianlah karunia Allah, diberikan-Nya kepada siapa yang dikehendaki-Nya; dan Allah mempunyai karunia yang besar.",karunia allah hendak allah karunia
62,7,Mereka tiada akan mengharapkan kematian itu selama-lamanya disebabkan kejahatan yang telah mereka perbuat dengan tangan mereka sendiri. Dan Allah Maha Mengetahui akan orang-orang yang zalim.,tiada harap mati selamalamanya sebab jahat buat tangan allah maha orangorang zalim
64,11,Tidak ada suatu musibah pun yang menimpa seseorang kecuali dengan ijin Allah; dan barangsiapa yang beriman kepada Allah niscaya Dia akan memberi petunjuk kepada hatinya. Dan Allah Maha Mengetahui segala sesuatu.,musibah timpa kecuali ijin allah barangsiapa iman allah niscaya tunjuk hati allah maha
65,7,Hendaklah orang yang mampu memberi nafkah menurut kemampuannya. Dan orang yang disempitkan rezekinya hendaklah memberi nafkah dari harta yang diberikan Allah kepadanya. Allah tidak memikulkan beban kepada seseorang melainkan sekedar apa yang Allah berikan kepadanya. Allah kelak akan memberikan kelapangan sesudah kesempitan.,orang nafkah mampu orang sempit rezeki nafkah harta allah allah pikul beban dar allah allah kelak lapang sempit
65,9,"Maka mereka merasakan akibat yang buruk dari perbuatannya, dan adalah akibat perbuatan mereka kerugian yang besar.",rasa akibat buruk buat akibat buat rugi
66,7,"Hai orang-orang kafir, janganlah kamu mengemukakan uzur pada hari ini. Sesungguhnya kamu hanya diberi balasan menurut apa yang kamu kerjakan.",hai orangorang kafir muka uzur hari sungguh balas kerja
67,18,Dan sesungguhnya orang-orang yang sebelum mereka telah mendustakan (rasul-rasul-Nya). Maka alangkah hebatnya kemurkaan-Ku.,sungguh orangorang dusta rasulrasulnya alangkah hebat murka
67,22,Maka apakah orang yang berjalan terjungkal di atas mukanya itu lebih banyak mendapatkan petunjuk ataukah orang yang berjalan tegap di atas jalan yang lurus?,orang jalan jungkal muka tunjuk orang jalan tegap jalan lurus
67,25,"Dan mereka berkata: \""Kapankah datangnya ancaman itu jika kamu adalah orang-orang yang benar?\""",datang ancam orangorang
67,28,"Katakanlah: \""Terangkanlah kepadaku jika Allah mematikan aku dan orang-orang yang bersama dengan aku atau memberi rahmat kepada kami, (maka kami akan masuk surga), tetapi siapakah yang dapat melindungi orang-orang yang kafir dari siksa yang pedih?\""",terang kepada allah mati orangorang rahmat masuk surga lindung orangorang kafir siksa pedih
67,30,"Katakanlah: \""Terangkanlah kepadaku jika sumber air kamu menjadi kering; maka siapakah yang akan mendatangkan air yang mengalir bagimu?\"".",terang kepada sumber air kering air alir bagi
68,5,"Maka kelak kamu akan melihat dan mereka (orang-orang kafir)pun akan melihat,",kelak orangorang kafir
68,6,siapa di antara kamu yang gila.,gila
68,8,Maka janganlah kamu ikuti orang-orang yang mendustakan (ayat-ayat Allah).,ikut orangorang dusta ayatayat allah
68,9,Maka mereka menginginkan supaya kamu bersikap lunak lalu mereka bersikap lunak (pula kepadamu).,sikap lunak sikap lunak kepada
68,12,"yang banyak menghalangi perbuatan baik, yang melampaui batas lagi banyak dosa,",halang buat lampau batas dosa
68,13,"yang kaku kasar, selain dari itu, yang terkenal kejahatannya,",kaku kasar kenal jahat
68,14,karena dia mempunyai (banyak) harta dan anak.,harta anak
68,16,Kelak akan Kami beri tanda dia di belalai(nya).,kelak tanda belalai
68,35,Maka apakah patut Kami menjadikan orang-orang Islam itu sama dengan orang-orang yang berdosa (orang kafir)?,patut jadi orangorang islam orangorang dosa orang kafir
68,36,Atau adakah kamu (berbuat demikian): bagaimanakah kamu mengambil keputusan?,ada buat ambil putus
68,37,"Atau adakah kamu mempunyai sebuah kitab (yang diturunkan Allah) yang kamu membacanya?,",ada kitab turun allah baca
68,38,bahwa di dalamnya kamu benar-benar boleh memilih apa yang kamu sukai untukmu.,dalam benarbenar pilih suka untuk
68,39,"Atau apakah kamu memperoleh janji yang diperkuat dengan sumpah dari Kami, yang tetap berlaku sampai hari kiamat; sesungguhnya kamu benar-benar dapat mengambil keputusan (sekehendakmu)?",oleh janji kuat sumpah laku hari kiamat sungguh benarbenar ambil putus hendak
68,40,"Tanyakanlah kepada mereka: \""Siapakah di antara mereka yang bertanggung jawab terhadap keputusan yang diambil itu?\""",tanya tanggung jawab putus ambil
68,41,Atau apakah mereka mempunyai sekutu-sekutu? Maka hendaklah mereka mendatangkan sekutu-sekutunya jika mereka adalah orang-orang yang benar.,sekutusekutu sekutusekutunya orangorang
68,42,"Pada hari betis disingkapkan dan mereka dipanggil untuk bersujud; maka mereka tidak kuasa,",hari betis singkap panggil sujud kuasa
68,43,"(dalam keadaan) pandangan mereka tunduk ke bawah, lagi mereka diliputi kehinaan. Dan sesungguhnya mereka dahulu (di dunia) diseru untuk bersujud, dan mereka dalam keadaan sejahtera.",pandang tunduk liput hina sungguh dunia seru sujud sejahtera
68,44,"Maka serahkanlah (ya Muhammad) kepada-Ku (urusan) orang-orang yang mendustakan perkataan ini (Al Quran). Nanti Kami akan menarik mereka dengan berangsur-angsur (ke arah kebinasaan) dari arah yang tidak mereka ketahui,",serah ya muhammad kepada urus orangorang dusta kata al quran tarik berangsurangsur arah binasa arah tahu
68,45,dan Aku memberi tangguh kepada mereka. Sesungguhnya rencana-Ku amat tangguh.,tangguh sungguh rencana tangguh
68,46,"Apakah kamu meminta upah kepada mereka, lalu mereka diberati dengan hutang?",upah ati hutang
68,47,Ataukah ada pada mereka ilmu tentang yang ghaib lalu mereka menulis (padanya apa yang mereka tetapkan)?,ilmu ghaib tulis tetap
68,49,"Kalau sekiranya ia tidak segera mendapat nikmat dari Tuhannya, benar-benar ia dicampakkan ke tanah tandus dalam keadaan tercela.",nikmat tuhan benarbenar campak tanah tandus cela
68,50,Lalu Tuhannya memilihnya dan menjadikannya termasuk orang-orang yang saleh.,tuhan pilih jadi orangorang saleh
68,52,Dan Al Quran itu tidak lain hanyalah peringatan bagi seluruh umat.,al quran ingat umat
69,11,"Sesungguhnya Kami, tatkala air telah naik (sampai ke gunung) Kami bawa (nenek moyang) kamu, ke dalam bahtera,",sungguh tatkala air gunung bawa nenek moyang bahtera
69,12,agar Kami jadikan peristiwa itu peringatan bagi kamu dan agar diperhatikan oleh telinga yang mau mendengar.,jadi peristiwa ingat perhati telinga dengar
69,18,"Pada hari itu kamu dihadapkan (kepada Tuhanmu), tiada sesuatupun dari keadaanmu yang tersembunyi (bagi Allah).",hari hadap tuhan tiada sesuatu ada sembunyi allah
69,20,"Sesungguhnya aku yakin, bahwa sesungguhnya aku akan menemui hisab terhadap diriku.",sungguh sungguh temu hisab diri
69,21,"Maka orang itu berada dalam kehidupan yang diridhai,",orang hidup diridhai
69,22,"dalam surga yang tinggi,",surga
69,23,"buah-buahannya dekat,",buahbuahannya
69,24,"(kepada mereka dikatakan): \""Makan dan minumlah dengan sedap disebabkan amal yang telah kamu kerjakan pada hari-hari yang telah lalu\"".",makan minum sedap sebab amal kerja harihari
69,26,Dan aku tidak mengetahui apa hisab terhadap diriku.,hisab diri
69,29,"Telah hilang kekuasaanku daripadaku\"".",hilang kuasa daripada
69,30,"(Allah berfirman): \""Peganglah dia lalu belenggulah tangannya ke lehernya.",allah firman pegang belenggu tangan leher
69,31,Kemudian masukkanlah dia ke dalam api neraka yang menyala-nyala.,masuk api neraka menyalanyala
69,32,Kemudian belitlah dia dengan rantai yang panjangnya tujuh puluh hasta.,bit rantai panjang tujuh puluh hasta
69,34,Dan juga dia tidak mendorong (orang lain) untuk memberi makan orang miskin.,dorong orang makan orang miskin
69,35,Maka tiada seorang temanpun baginya pada hari ini di sini.,tiada teman bagi hari
69,36,Dan tiada (pula) makanan sedikitpun (baginya) kecuali dari darah dan nanah.,tiada makan sedikit bagi kecuali darah nanah
69,37,Tidak ada yang memakannya kecuali orang-orang yang berdosa.,makan kecuali orangorang dosa
69,38,Maka Aku bersumpah dengan apa yang kamu lihat.,sumpah lihat
69,39,Dan dengan apa yang tidak kamu lihat.,lihat
69,40,"Sesungguhnya Al Quran itu adalah benar-benar wahyu (Allah yang diturunkan kepada) Rasul yang mulia,",sungguh al quran benarbenar wahyu allah turun rasul mulia
69,41,dan Al Quran itu bukanlah perkataan seorang penyair. Sedikit sekali kamu beriman kepadanya.,al quran kata sair iman
69,42,Dan bukan pula perkataan tukang tenung. Sedikit sekali kamu mengambil pelajaran daripadanya.,kata tukang tenung ambil ajar daripada
69,49,Dan sesungguhnya Kami benar-benar mengetahui bahwa di antara kamu ada orang yang mendustakan(nya).,sungguh benarbenar orang dusta
69,50,Dan sesungguhnya Al Quran itu benar-benar menjadi penyesalan bagi orang-orang kafir (di akhirat).,sungguh al quran benarbenar sesal orangorang kafir akhirat
69,51,Dan sesungguhnya Al Quran itu benar-benar kebenaran yang diyakini.,sungguh al quran benarbenar benar yakin
70,1,"Seseorang telah meminta kedatangan azab yang akan menimpa,",datang azab timpa
70,2,"orang-orang kafir, yang tidak seorangpun dapat menolaknya,",orangorang kafir orang tolak
70,3,"(yang datang) dari Allah, Yang mempunyai tempat-tempat naik.",allah tempattempat
70,6,Sesungguhnya mereka memandang siksaaan itu jauh (mustahil).,sungguh pandang siksaaan mustahil
70,7,Sedangkan Kami memandangnya dekat (mungkin terjadi).,pandang
70,26,"dan orang-orang yang mempercayai hari pembalasan,",orangorang percaya hari balas
70,27,dan orang-orang yang takut terhadap azab Tuhannya.,orangorang takut azab tuhan
70,28,Karena sesungguhnya azab Tuhan mereka tidak dapat orang merasa aman (dari kedatangannya).,sungguh azab tuhan orang aman datang
70,33,Dan orang-orang yang memberikan kesaksiannya.,orangorang saksi
70,34,Dan orang-orang yang memelihara shalatnya.,orangorang pelihara shalatnya
70,35,Mereka itu (kekal) di surga lagi dimuliakan.,kekal surga mulia
70,40,"Maka aku bersumpah dengan Tuhan Yang memiliki timur dan barat, sesungguhnya Kami benar-benar Maha Kuasa.",sumpah tuhan milik timur barat sungguh benarbenar maha kuasa
70,41,"Untuk mengganti (mereka) dengan kaum yang lebih baik dari mereka, dan Kami sekali-kali tidak dapat dikalahkan.",ganti kaum sekalikali kalah
70,42,"Maka biarkanlah mereka tenggelam (dalam kebatilan) dan bermain-main sampai mereka menjumpai hari yang diancamkan kepada mereka,",biar tenggelam batil bermainmain jumpa hari ancam
70,43,"(yaitu) pada hari mereka keluar dari kubur dengan cepat seakan-akan mereka pergi dengan segera kepada berhala-berhala (sewaktu di dunia),",hari kubur cepat seakanakan pergi berhalaberhala dunia
70,44,dalam keadaan mereka menekurkan pandangannya (serta) diliputi kehinaan. Itulah hari yang dahulunya diancamkan kepada mereka.,tekur pandang liput hina hari dahulu ancam
72,4,"Dan bahwasanya: orang yang kurang akal daripada kami selalu mengatakan (perkataan) yang melampaui batas terhadap Allah,",orang akal kata lampau batas allah
72,5,"dan sesungguhnya kami mengira, bahwa manusia dan jin sekali-kali tidak akan mengatakan perkataan yang dusta terhadap Allah.",sungguh manusia jin sekalikali kata dusta allah
72,9,dan sesungguhnya kami dahulu dapat menduduki beberapa tempat di langit itu untuk mendengar-dengarkan (berita-beritanya). Tetapi sekarang barangsiapa yang (mencoba) mendengar-dengarkan (seperti itu) tentu akan menjumpai panah api yang mengintai (untuk membakarnya).,sungguh duduk langit mendengardengarkan beritaberitanya barangsiapa coba mendengardengarkan jumpa panah api intai bakar
