chapter,verse,text
66,7,"Hai orang-orang kafir, janganlah kamu mengemukakan uzur pada hari ini. Sesungguhnya kamu hanya diberi balasan menurut apa yang kamu kerjakan."
67,18,Dan sesungguhnya orang-orang yang sebelum mereka telah mendustakan (rasul-rasul-Nya). Maka alangkah hebatnya kemurkaan-Ku.
67,22,Maka apakah orang yang berjalan terjungkal di atas mukanya itu lebih banyak mendapatkan petunjuk ataukah orang yang berjalan tegap di atas jalan yang lurus?
67,25,"Dan mereka berkata: \""Kapankah datangnya ancaman itu jika kamu adalah orang-orang yang benar?\"""
67,28,"Katakanlah: \""Terangkanlah kepadaku jika Allah mematikan aku dan orang-orang yang bersama dengan aku atau memberi rahmat kepada kami, (maka kami akan masuk surga), tetapi siapakah yang dapat melindungi orang-orang yang kafir dari siksa yang pedih?\"""
67,30,"Katakanlah: \""Terangkanlah kepadaku jika sumber air kamu menjadi kering; maka siapakah yang akan mendatangkan air yang mengalir bagimu?\""."
68,5,"Maka kelak kamu akan melihat dan mereka (orang-orang kafir)pun akan melihat,"
68,6,siapa di antara kamu yang gila.
68,8,Maka janganlah kamu ikuti orang-orang yang mendustakan (ayat-ayat Allah).
68,9,Maka mereka menginginkan supaya kamu bersikap lunak lalu mereka bersikap lunak (pula kepadamu).
68,12,"yang banyak menghalangi perbuatan baik, yang melampaui batas lagi banyak dosa,"
68,13,"yang kaku kasar, selain dari itu, yang terkenal kejahatannya,"
68,14,karena dia mempunyai (banyak) harta dan anak.
68,16,Kelak akan Kami beri tanda dia di belalai(nya).
68,35,Maka apakah patut Kami menjadikan orang-orang Islam itu sama dengan orang-orang yang berdosa (orang kafir)?
68,36,Atau adakah kamu (berbuat demikian): bagaimanakah kamu mengambil keputusan?
68,37,"Atau adakah kamu mempunyai sebuah kitab (yang diturunkan Allah) yang kamu membacanya?,"
68,38,bahwa di dalamnya kamu benar-benar boleh memilih apa yang kamu sukai untukmu.
68,39,"Atau apakah kamu memperoleh janji yang diperkuat dengan sumpah dari Kami, yang tetap berlaku sampai hari kiamat; sesungguhnya kamu benar-benar dapat mengambil keputusan (sekehendakmu)?"
68,40,"Tanyakanlah kepada mereka: \""Siapakah di antara mereka yang bertanggung jawab terhadap keputusan yang diambil itu?\"""
68,41,Atau apakah mereka mempunyai sekutu-sekutu? Maka hendaklah mereka mendatangkan sekutu-sekutunya jika mereka adalah orang-orang yang benar.
68,42,"Pada hari betis disingkapkan dan mereka dipanggil untuk bersujud; maka mereka tidak kuasa,"
68,43,"(dalam keadaan) pandangan mereka tunduk ke bawah, lagi mereka diliputi kehinaan. Dan sesungguhnya mereka dahulu (di dunia) diseru untuk bersujud, dan mereka dalam keadaan sejahtera."
68,44,"Maka serahkanlah (ya Muhammad) kepada-Ku (urusan) orang-orang yang mendustakan perkataan ini (Al Quran). Nanti Kami akan menarik mereka dengan berangsur-angsur (ke arah kebinasaan) dari arah yang tidak mereka ketahui,"
68,45,dan Aku memberi tangguh kepada mereka. Sesungguhnya rencana-Ku amat tangguh.
68,46,"Apakah kamu meminta upah kepada mereka, lalu mereka diberati dengan hutang?"
68,47,Ataukah ada pada mereka ilmu tentang yang ghaib lalu mereka menulis (padanya apa yang mereka tetapkan)?
68,49,"Kalau sekiranya ia tidak segera mendapat nikmat dari Tuhannya, benar-benar ia dicampakkan ke tanah tandus dalam keadaan tercela."
68,50,Lalu Tuhannya memilihnya dan menjadikannya termasuk orang-orang yang saleh.
68,52,Dan Al Quran itu tidak lain hanyalah peringatan bagi seluruh umat.
69,11,"Sesungguhnya Kami, tatkala air telah naik (sampai ke gunung) Kami bawa (nenek moyang) kamu, ke dalam bahtera,"
69,12,agar Kami jadikan peristiwa itu peringatan bagi kamu dan agar diperhatikan oleh telinga yang mau mendengar.
69,18,"Pada hari itu kamu dihadapkan (kepada Tuhanmu), tiada sesuatupun dari keadaanmu yang tersembunyi (bagi Allah)."
69,20,"Sesungguhnya aku yakin, bahwa sesungguhnya aku akan menemui hisab terhadap diriku."
69,21,"Maka orang itu berada dalam kehidupan yang diridhai,"
69,22,"dalam surga yang tinggi,"
69,23,"buah-buahannya dekat,"
69,24,"(kepada mereka dikatakan): \""Makan dan minumlah dengan sedap disebabkan amal yang telah kamu kerjakan pada hari-hari yang telah lalu\""."
69,26,Dan aku tidak mengetahui apa hisab terhadap diriku.
69,29,"Telah hilang kekuasaanku daripadaku\""."
69,30,"(Allah berfirman): \""Peganglah dia lalu belenggulah tangannya ke lehernya."
69,31,Kemudian masukkanlah dia ke dalam api neraka yang menyala-nyala.
69,32,Kemudian belitlah dia dengan rantai yang panjangnya tujuh puluh hasta.
69,34,Dan juga dia tidak mendorong (orang lain) untuk memberi makan orang miskin.
69,35,Maka tiada seorang temanpun baginya pada hari ini di sini.
69,36,Dan tiada (pula) makanan sedikitpun (baginya) kecuali dari darah dan nanah.
69,37,Tidak ada yang memakannya kecuali orang-orang yang berdosa.
69,38,Maka Aku bersumpah dengan apa yang kamu lihat.
69,39,Dan dengan apa yang tidak kamu lihat.
69,40,"Sesungguhnya Al Quran itu adalah benar-benar wahyu (Allah yang diturunkan kepada) Rasul yang mulia,"
69,41,dan Al Quran itu bukanlah perkataan seorang penyair. Sedikit sekali kamu beriman kepadanya.
69,42,Dan bukan pula perkataan tukang tenung. Sedikit sekali kamu mengambil pelajaran daripadanya.
69,49,Dan sesungguhnya Kami benar-benar mengetahui bahwa di antara kamu ada orang yang mendustakan(nya).
69,50,Dan sesungguhnya Al Quran itu benar-benar menjadi penyesalan bagi orang-orang kafir (di akhirat).
69,51,Dan sesungguhnya Al Quran itu benar-benar kebenaran yang diyakini.
70,1,"Seseorang telah meminta kedatangan azab yang akan menimpa,"
70,2,"orang-orang kafir, yang tidak seorangpun dapat menolaknya,"
70,3,"(yang datang) dari Allah, Yang mempunyai tempat-tempat naik."
70,6,Sesungguhnya mereka memandang siksaaan itu jauh (mustahil).
70,7,Sedangkan Kami memandangnya dekat (mungkin terjadi).
70,26,"dan orang-orang yang mempercayai hari pembalasan,"
70,27,dan orang-orang yang takut terhadap azab Tuhannya.
70,28,Karena sesungguhnya azab Tuhan mereka tidak dapat orang merasa aman (dari kedatangannya).
70,33,Dan orang-orang yang memberikan kesaksiannya.
70,34,Dan orang-orang yang memelihara shalatnya.
70,35,Mereka itu (kekal) di surga lagi dimuliakan.
70,40,"Maka aku bersumpah dengan Tuhan Yang memiliki timur dan barat, sesungguhnya Kami benar-benar Maha Kuasa."
70,41,"Untuk mengganti (mereka) dengan kaum yang lebih baik dari mereka, dan Kami sekali-kali tidak dapat dikalahkan."
70,42,"Maka biarkanlah mereka tenggelam (dalam kebatilan) dan bermain-main sampai mereka menjumpai hari yang diancamkan kepada mereka,"
70,43,"(yaitu) pada hari mereka keluar dari kubur dengan cepat seakan-akan mereka pergi dengan segera kepada berhala-berhala (sewaktu di dunia),"
70,44,dalam keadaan mereka menekurkan pandangannya (serta) diliputi kehinaan. Itulah hari yang dahulunya diancamkan kepada mereka.
72,4,"Dan bahwasanya: orang yang kurang akal daripada kami selalu mengatakan (perkataan) yang melampaui batas terhadap Allah,"
72,5,"dan sesungguhnya kami mengira, bahwa manusia dan jin sekali-kali tidak akan mengatakan perkataan yang dusta terhadap Allah."
72,9,dan sesungguhnya kami dahulu dapat menduduki beberapa tempat di langit itu untuk mendengar-dengarkan (berita-beritanya). Tetapi sekarang barangsiapa yang (mencoba) mendengar-dengarkan (seperti itu) tentu akan menjumpai panah api yang mengintai (untuk membakarnya).
72,13,"Dan sesungguhnya kami tatkala mendengar petunjuk (Al Quran), kami beriman kepadanya. Barangsiapa beriman kepada Tuhannya, maka ia tidak takut akan pengurangan pahala dan tidak (takut pula) akan penambahan dosa dan kesalahan."
72,17,"Untuk Kami beri cobaan kepada mereka padanya. Dan barangsiapa yang berpaling dari peringatan Tuhannya, niscaya akan dimasukkan-Nya ke dalam azab yang amat berat."
72,18,Dan sesungguhnya mesjid-mesjid itu adalah kepunyaan Allah. Maka janganlah kamu menyembah seseorangpun di dalamnya di samping (menyembah) Allah.
72,19,"Dan bahwasanya tatkala hamba Allah (Muhammad) berdiri menyembah-Nya (mengerjakan ibadat), hampir saja jin-jin itu desak mendesak mengerumuninya."
72,20,"Katakanlah: \""Sesungguhnya aku hanya menyembah Tuhanku dan aku tidak mempersekutukan sesuatupun dengan-Nya\""."
72,21,"Katakanlah: \""Sesungguhnya aku tidak kuasa mendatangkan sesuatu kemudharatanpun kepadamu dan tidak (pula) suatu kemanfaatan\""."
72,22,"Katakanlah: \""Sesungguhnya aku sekali-kali tiada seorangpun dapat melindungiku dari (azab) Allah dan sekali-kali aku tiada akan memperoleh tempat berlindung selain daripada-Nya\""."
72,24,"Sehingga apabila mereka melihat azab yang diancamkan kepada mereka, maka mereka akan mengetahui siapakah yang lebih lemah penolongnya dan lebih sedikit bilangannya."
72,25,"Katakanlah: \""Aku tidak mengetahui, apakah azab yang diancamkan kepadamu itu dekat ataukah Tuhanku menjadikan bagi (kedatangan) azab itu masa yang panjang?\""."
72,28,"Supaya Dia mengetahui, bahwa sesungguhnya rasul-rasul itu telah menyampaikan risalah-risalah Tuhannya, sedang (sebenarnya) ilmu-Nya meliputi apa yang ada pada mereka, dan Dia menghitung segala sesuatu satu persatu."
73,6,Sesungguhnya bangun di waktu malam adalah lebih tepat (untuk khusyu´) dan bacaan di waktu itu lebih berkesan.
73,7,Sesungguhnya kamu pada siang hari mempunyai urusan yang panjang (banyak).
73,8,"Sebutlah nama Tuhanmu, dan beribadatlah kepada-Nya dengan penuh ketekunan."
73,10,Dan bersabarlah terhadap apa yang mereka ucapkan dan jauhilah mereka dengan cara yang baik.
73,11,"Dan biarkanlah Aku (saja) bertindak terhadap orang-orang yang mendustakan itu, orang-orang yang mempunyai kemewahan dan beri tangguhlah mereka barang sebentar."
73,12,Karena sesungguhnya pada sisi Kami ada belenggu-belenggu yang berat dan neraka yang menyala-nyala.
73,13,Dan makanan yang menyumbat di kerongkongan dan azab yang pedih.
73,17,Maka bagaimanakah kamu akan dapat memelihara dirimu jika kamu tetap kafir kepada hari yang menjadikan anak-anak beruban.
73,19,Sesungguhnya ini adalah suatu peringatan. Maka barangsiapa yang menghendaki niscaya ia menempuh jalan (yang menyampaikannya) kepada Tuhannya.
74,8,"Apabila ditiup sangkakala,"
74,9,"maka waktu itu adalah waktu (datangnya) hari yang sulit,"
74,10,bagi orang-orang kafir lagi tidak mudah.
74,11,Biarkanlah Aku bertindak terhadap orang yang Aku telah menciptakannya sendirian.
74,12,"Dan Aku jadikan baginya harta benda yang banyak,"
74,13,"dan anak-anak yang selalu bersama dia,"
74,14,"dan Ku-lapangkan baginya (rezeki dan kekuasaan) dengan selapang-lapangnya,"
74,15,kemudian dia ingin sekali supaya Aku menambahnya.
74,16,"Sekali-kali tidak (akan Aku tambah), karena sesungguhnya dia menentang ayat-ayat Kami (Al Quran)."
74,17,Aku akan membebaninya mendaki pendakian yang memayahkan.
74,18,"Sesungguhnya dia telah memikirkan dan menetapkan (apa yang ditetapkannya),"
74,19,"maka celakalah dia! Bagaimana dia menetapkan?,"
74,20,"kemudian celakalah dia! Bagaimanakah dia menetapkan?,"
74,21,"kemudian dia memikirkan,"
74,22,"sesudah itu dia bermasam muka dan merengut,"
74,25,"ini tidak lain hanyalah perkataan manusia\""."
74,28,Saqar itu tidak meninggalkan dan tidak membiarkan.
74,29,(Neraka Saqar) adalah pembakar kulit manusia.
74,30,Dan di atasnya ada sembilan belas (malaikat penjaga).
74,33,"dan malam ketika telah berlalu,"
74,34,dan subuh apabila mulai terang.
74,35,"Sesungguhnya Saqar itu adalah salah satu bencana yang amat besar,"
74,36,sebagai ancaman bagi manusia.
74,37,(Yaitu) bagi siapa di antaramu yang berkehendak akan maju atau mundur.
74,40,"berada di dalam surga, mereka tanya menanya,"
74,41,"tentang (keadaan) orang-orang yang berdosa,"
74,43,"Mereka menjawab: \""Kami dahulu tidak termasuk orang-orang yang mengerjakan shalat,"
74,44,"dan kami tidak (pula) memberi makan orang miskin,"
74,45,"dan adalah kami membicarakan yang bathil, bersama dengan orang-orang yang membicarakannya,"
74,46,"dan adalah kami mendustakan hari pembalasan,"
74,47,"hingga datang kepada kami kematian\""."
74,48,Maka tidak berguna lagi bagi mereka syafa´at dari orang-orang yang memberikan syafa´at.
74,49,"Maka mengapa mereka (orang-orang kafir) berpaling dari peringatan (Allah)?,"
74,50,"seakan-akan mereka itu keledai liar yang lari terkejut,"
74,51,lari daripada singa.
74,52,Bahkan tiap-tiap orang dari mereka berkehendak supaya diberikan kepadanya lembaran-lembaran yang terbuka.
74,53,Sekali-kali tidak. Sebenarnya mereka tidak takut kepada negeri akhirat.
74,54,Sekali-kali tidak demikian halnya. Sesungguhnya Al Quran itu adalah peringatan.
74,55,"Maka barangsiapa menghendaki, niscaya dia mengambil pelajaran daripadanya (Al Quran)."
74,56,Dan mereka tidak akan mengambil pelajaran daripadanya kecuali (jika) Allah menghendakinya. Dia (Allah) adalah Tuhan Yang patut (kita) bertakwa kepada-Nya dan berhak memberi ampun.
75,5,Bahkan manusia itu hendak membuat maksiat terus menerus.
75,16,Janganlah kamu gerakkan lidahmu untuk (membaca) Al Quran karena hendak cepat-cepat (menguasai)nya.
75,17,Sesungguhnya atas tanggungan Kamilah mengumpulkannya (di dadamu) dan (membuatmu pandai) membacanya.
75,21,dan meninggalkan (kehidupan) akhirat.
75,25,mereka yakin bahwa akan ditimpakan kepadanya malapetaka yang amat dahsyat.
75,26,"Sekali-kali jangan. Apabila nafas (seseorang) telah (mendesak) sampai ke kerongkongan,"
75,27,"dan dikatakan (kepadanya): \""Siapakah yang dapat menyembuhkan?\"","
75,28,"dan dia yakin bahwa sesungguhnya itulah waktu perpisahan (dengan dunia),"
75,29,"dan bertaut betis (kiri) dan betis (kanan),"
75,30,kepada Tuhanmulah pada hari itu kamu dihalau.
75,31,"Dan ia tidak mau membenarkan (Rasul dan Al Quran) dan tidak mau mengerjakan shalat,"
75,32,"tetapi ia mendustakan (Rasul) dam berpaling (dari kebenaran),"
75,33,kemudian ia pergi kepada ahlinya dengan berlagak (sombong).
75,34,"Kecelakaanlah bagimu (hai orang kafir) dan kecelakaanlah bagimu,"
75,35,kemudian kecelakaanlah bagimu (hai orang kafir) dan kecelakaanlah bagimu.
75,36,"Apakah manusia mengira, bahwa ia akan dibiarkan begitu saja (tanpa pertanggung jawaban)?"
76,1,"Bukankah telah datang atas manusia satu waktu dari masa, sedang dia ketika itu belum merupakan sesuatu yang dapat disebut?"
76,4,"Sesungguhnya Kami menyediakan bagi orang-orang kafir rantai, belenggu dan neraka yang menyala-nyala."
76,5,"Sesungguhnya orang-orang yang berbuat kebajikan minum dari gelas (berisi minuman) yang campurannya adalah air kafur,"
76,6,"(yaitu) mata air (dalam surga) yang daripadanya hamba-hamba Allah minum, yang mereka dapat mengalirkannya dengan sebaik-baiknya."
76,10,Sesungguhnya kami takut akan (azab) Tuhan kami pada suatu hari yang (di hari itu) orang-orang bermuka masam penuh kesulitan.
76,11,"Maka Tuhan memelihara mereka dari kesusahan hari itu, dan memberikan kepada mereka kejernihan (wajah) dan kegembiraan hati."
76,14,Dan naungan (pohon-pohon surga itu) dekat di atas mereka dan buahnya dimudahkan memetiknya semudah-mudahnya.
76,15,"Dan diedarkan kepada mereka bejana-bejana dari perak dan piala-piala yang bening laksana kaca,"
76,16,(yaitu) kaca-kaca (yang terbuat) dari perak yang telah diukur mereka dengan sebaik-baiknya.
76,17,Di dalam surga itu mereka diberi minum segelas (minuman) yang campurannya adalah jahe.
76,18,(Yang didatangkan dari) sebuah mata air surga yang dinamakan salsabil.
76,20,"Dan apabila kamu melihat di sana (surga), niscaya kamu akan melihat berbagai macam kenikmatan dan kerajaan yang besar."
76,21,"Mereka memakai pakaian sutera halus yang hijau dan sutera tebal dan dipakaikan kepada mereka gelang terbuat dari perak, dan Tuhan memberikan kepada mereka minuman yang bersih."
76,22,"Sesungguhnya ini adalah balasan untukmu, dan usahamu adalah disyukuri (diberi balasan)."
76,26,"Dan pada sebagian dari malam, maka sujudlah kepada-Nya dan bertasbihlah kepada-Nya pada bagian yang panjang dimalam hari."
76,27,"Sesungguhnya mereka (orang kafir) menyukai kehidupan dunia dan mereka tidak memperdulikan kesudahan mereka, pada hari yang berat (hari akhirat)."
76,28,"Kami telah menciptakan mereka dan menguatkan persendian tubuh mereka, apabila Kami menghendaki, Kami sungguh-sungguh mengganti (mereka) dengan orang-orang yang serupa dengan mereka."
76,29,"Sesungguhnya (ayat-ayat) ini adalah suatu peringatan, maka barangsiapa menghendaki (kebaikan bagi dirinya) niscaya dia mengambil jalan kepada Tuhannya."
76,30,"Dan kamu tidak mampu (menempuh jalan itu), kecuali bila dikehendaki Allah. Sesungguhnya Allah adalah Maha Mengetahui lagi Maha Bijaksana."
76,31,Dan memasukkan siapa yang dikehendaki-Nya ke dalam rahmat-Nya (surga). Dan bagi orang-orang zalim disediakan-Nya azab yang pedih.
77,1,"Demi malaikat-malaikat yang diutus untuk membawa kebaikan,"
77,2,"dan (malaikat-malaikat) yang terbang dengan kencangnya,"
77,3,"dan (malaikat-malaikat) yang menyebarkan (rahmat Tuhannya) dengan seluas-luasnya,"
77,4,"dan (malaikat-malaikat) yang membedakan (antara yang hak dan yang bathil) dengan sejelas-jelasnya,"
77,5,"dan (malaikat-malaikat) yang menyampaikan wahyu,"
77,6,"untuk menolak alasan-alasan atau memberi peringatan,"
77,15,Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan.
77,16,Bukankah Kami telah membinasakan orang-orang yang dahulu?
77,17,Lalu Kami iringkan (azab Kami terhadap) mereka dengan (mengazab) orang-orang yang datang kemudian.
77,18,Demikianlah Kami berbuat terhadap orang-orang yang berdosa.
77,19,Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan.
77,24,Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan.
77,28,Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan.
77,29,"(Dikatakan kepada mereka pada hari kiamat): \""Pergilah kamu mendapatkan azab yang dahulunya kamu mendustakannya."
77,31,"yang tidak melindungi dan tidak pula menolak nyala api neraka\""."
77,32,Sesungguhnya neraka itu melontarkan bunga api sebesar dan setinggi istana.
77,33,Seolah-olah ia iringan unta yang kuning.
77,34,Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan.
